 350	0
351	0
352	0
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	0
363	0
364	0
365	0
366	0
367	0
368	0
369	0
370	0
371	0
372	0
373	0
374	0
375	0
376	0
377	0
378	0
379	0
380	0
381	0
382	0
383	0
384	0
385	0
386	0
387	0
388	0
389	0
390	0
391	0
392	0
393	0
394	0
395	0
396	0
397	0
398	0
399	0
400	0
401	0
402	0
403	0
404	0
405	0
406	0
407	0
408	0
409	0
410	0
411	0
412	0
413	0
414	0
415	0
416	0
417	0
418	0
419	0
420	0
421	0
422	0
423	0
424	0
425	0
426	0
427	0
428	0.1
429	0.1
430	0.1
431	0.1
432	0.1
433	0.1
434	0.1
435	0.2
436	0.2
437	0.2
438	0.2
439	0.3
440	0.3
441	0.3
442	0.4
443	0.4
444	0.4
445	0.5
446	0.5
447	0.5
448	0.5
449	0.6
450	0.6
451	0.6
452	0.6
453	0.6
454	0.6
455	0.6
456	0.6
457	0.6
458	0.6
459	0.6
460	0.5
461	0.5
462	0.5
463	0.5
464	0.4
465	0.4
466	0.4
467	0.3
468	0.3
469	0.3
470	0.2
471	0.2
472	0.2
473	0.2
474	0.1
475	0.1
476	0.1
477	0.1
478	0.1
479	0.1
480	0.1
481	0
482	0
483	0
484	0
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	0
513	0
514	0
515	0
516	0
517	0
518	0
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	0
566	0
567	0
568	0
569	0
570	0
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
600	0
601	0
602	0
603	0
604	0
605	0
606	0
607	0
608	0
609	0.1
610	0.1
611	0.1
612	0.1
613	0.1
614	0.1
615	0.1
616	0.2
617	0.2
618	0.2
619	0.2
620	0.2
621	0.3
622	0.3
623	0.3
624	0.4
625	0.4
626	0.4
627	0.5
628	0.5
629	0.6
630	0.6
631	0.6
632	0.7
633	0.7
634	0.8
635	0.8
636	0.8
637	0.9
638	0.9
639	0.9
640	0.9
641	1
642	1
643	1
644	1
645	1
646	1
647	1
648	1
649	1
650	0.9
651	0.9
652	0.9
653	0.9
654	0.8
655	0.8
656	0.8
657	0.7
658	0.7
659	0.6
660	0.6
661	0.6
662	0.5
663	0.5
664	0.4
665	0.4
666	0.4
667	0.3
668	0.3
669	0.3
670	0.2
671	0.2
672	0.2
673	0.2
674	0.2
675	0.1
676	0.1
677	0.1
678	0.1
679	0.1
680	0.1
681	0.1
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0.1
836	0.1
837	0.1
838	0.1
839	0.1
840	0.1
841	0.1
842	0.1
843	0.1
844	0.1
845	0.2
846	0.2
847	0.2
848	0.2
849	0.2
850	0.2
851	0.2
852	0.3
853	0.3
854	0.3
855	0.3
856	0.3
857	0.4
858	0.4
859	0.4
860	0.4
861	0.4
862	0.5
863	0.5
864	0.5
865	0.5
866	0.5
867	0.6
868	0.6
869	0.6
870	0.6
871	0.6
872	0.6
873	0.7
874	0.7
